,volume,disc1,disc2,disc3,disc4,disc5,users
1296,19,5.0,10.0,4.0,0.0,0.0,16
1297,12,5.0,5.0,2.0,0.0,0.0,12
1298,9,3.0,4.0,2.0,0.0,0.0,9
1299,20,9.0,10.0,1.0,0.0,0.0,19
1300,16,3.0,11.0,2.0,0.0,0.0,15
1301,14,4.0,8.0,2.0,0.0,0.0,14
1302,14,4.0,7.0,3.0,0.0,0.0,14
1303,12,4.0,7.0,1.0,0.0,0.0,12
1304,13,5.0,8.0,0.0,0.0,0.0,12
1305,20,5.0,12.0,3.0,0.0,0.0,17
1306,23,6.0,13.0,4.0,0.0,0.0,21
1307,35,8.0,16.0,11.0,0.0,0.0,32
1308,26,3.0,12.0,10.0,1.0,0.0,25
1309,7,3.0,2.0,2.0,0.0,0.0,7
1310,3,2.0,1.0,0.0,0.0,0.0,3
1311,3,1.0,1.0,1.0,0.0,0.0,3
1312,14,5.0,6.0,3.0,0.0,0.0,11
1313,11,1.0,6.0,4.0,0.0,0.0,10
1314,10,1.0,7.0,2.0,0.0,0.0,10
1315,12,2.0,6.0,4.0,0.0,0.0,11
1316,9,0.0,7.0,2.0,0.0,0.0,8
1317,7,2.0,4.0,1.0,0.0,0.0,6
1318,5,2.0,1.0,2.0,0.0,0.0,5
1319,4,0.0,2.0,2.0,0.0,0.0,4
1320,19,2.0,12.0,4.0,0.0,1.0,16
1321,18,7.0,9.0,2.0,0.0,0.0,18
1322,9,5.0,3.0,1.0,0.0,0.0,9
1323,15,2.0,10.0,3.0,0.0,0.0,15
1324,13,5.0,6.0,2.0,0.0,0.0,11
1325,10,3.0,5.0,2.0,0.0,0.0,9
1326,9,3.0,3.0,3.0,0.0,0.0,9
1327,23,6.0,13.0,2.0,0.0,2.0,20
1328,14,5.0,8.0,1.0,0.0,0.0,13
1329,17,5.0,7.0,5.0,0.0,0.0,17
1330,16,3.0,9.0,4.0,0.0,0.0,14
1331,11,2.0,7.0,1.0,1.0,0.0,10
1332,4,2.0,2.0,0.0,0.0,0.0,4
1333,7,0.0,6.0,1.0,0.0,0.0,7
1334,28,4.0,21.0,3.0,0.0,0.0,23
1335,26,3.0,13.0,10.0,0.0,0.0,19
1336,18,5.0,7.0,6.0,0.0,0.0,14
1337,19,3.0,10.0,5.0,1.0,0.0,15
1338,13,3.0,6.0,3.0,1.0,0.0,11
1339,8,2.0,6.0,0.0,0.0,0.0,7
1340,14,4.0,7.0,3.0,0.0,0.0,14
1341,16,3.0,10.0,2.0,1.0,0.0,11
1342,26,2.0,18.0,6.0,0.0,0.0,20
1343,19,2.0,12.0,5.0,0.0,0.0,17
1344,23,2.0,16.0,5.0,0.0,0.0,21
1345,26,4.0,17.0,5.0,0.0,0.0,19
1346,21,6.0,6.0,9.0,0.0,0.0,17
1347,31,11.0,18.0,2.0,0.0,0.0,30
1348,51,8.0,33.0,10.0,0.0,0.0,46
1349,99,16.0,66.0,17.0,0.0,0.0,85
1350,103,27.0,56.0,20.0,0.0,0.0,85
1351,89,28.0,41.0,20.0,0.0,0.0,80
1352,48,21.0,18.0,8.0,1.0,0.0,45
1353,14,4.0,8.0,2.0,0.0,0.0,13
1354,9,5.0,2.0,1.0,1.0,0.0,9
1355,7,3.0,2.0,2.0,0.0,0.0,6
1356,16,6.0,7.0,3.0,0.0,0.0,16
1357,11,3.0,7.0,1.0,0.0,0.0,10
1358,14,5.0,8.0,0.0,1.0,0.0,14
1359,13,4.0,7.0,1.0,0.0,1.0,13
1360,9,2.0,5.0,2.0,0.0,0.0,8
1361,7,4.0,3.0,0.0,0.0,0.0,6
1362,17,8.0,7.0,2.0,0.0,0.0,14
1363,14,1.0,6.0,6.0,0.0,1.0,13
1364,16,4.0,11.0,1.0,0.0,0.0,14
1365,12,6.0,3.0,2.0,1.0,0.0,11
1366,7,1.0,5.0,1.0,0.0,0.0,5
1367,12,2.0,7.0,2.0,1.0,0.0,12
1368,8,2.0,3.0,3.0,0.0,0.0,8
1369,20,5.0,7.0,8.0,0.0,0.0,16
1370,16,8.0,7.0,1.0,0.0,0.0,14
1371,18,3.0,11.0,4.0,0.0,0.0,18
1372,10,2.0,8.0,0.0,0.0,0.0,10
1373,1,0.0,1.0,0.0,0.0,0.0,1
1374,4,2.0,1.0,1.0,0.0,0.0,3
1375,3,1.0,2.0,0.0,0.0,0.0,3
1376,7,1.0,4.0,2.0,0.0,0.0,7
1377,17,7.0,8.0,2.0,0.0,0.0,17
1378,13,4.0,6.0,2.0,0.0,1.0,12
1379,14,5.0,6.0,3.0,0.0,0.0,12
1380,16,6.0,9.0,1.0,0.0,0.0,13
1381,7,2.0,4.0,1.0,0.0,0.0,6
1382,11,4.0,7.0,0.0,0.0,0.0,11
1383,12,5.0,7.0,0.0,0.0,0.0,12
1384,20,6.0,11.0,3.0,0.0,0.0,20
1385,8,1.0,7.0,0.0,0.0,0.0,6
1386,20,8.0,10.0,2.0,0.0,0.0,19
1387,7,3.0,3.0,1.0,0.0,0.0,7
1388,5,2.0,2.0,0.0,1.0,0.0,5
1389,8,0.0,2.0,6.0,0.0,0.0,8
1390,12,1.0,6.0,5.0,0.0,0.0,11
1391,18,5.0,7.0,6.0,0.0,0.0,17
1392,19,6.0,11.0,2.0,0.0,0.0,18
1393,15,4.0,8.0,3.0,0.0,0.0,15
1394,11,3.0,6.0,2.0,0.0,0.0,10
1395,2,1.0,1.0,0.0,0.0,0.0,2
1396,4,0.0,3.0,1.0,0.0,0.0,4
1397,15,6.0,6.0,3.0,0.0,0.0,15
1398,15,3.0,9.0,3.0,0.0,0.0,14
1399,11,3.0,5.0,3.0,0.0,0.0,11
1400,15,5.0,9.0,1.0,0.0,0.0,14
1401,8,0.0,7.0,0.0,0.0,1.0,8
1402,6,2.0,4.0,0.0,0.0,0.0,5
1403,8,4.0,3.0,1.0,0.0,0.0,7
1404,20,5.0,12.0,3.0,0.0,0.0,17
1405,17,4.0,11.0,2.0,0.0,0.0,12
1406,13,3.0,6.0,4.0,0.0,0.0,11
1407,20,4.0,10.0,6.0,0.0,0.0,20
1408,19,5.0,12.0,2.0,0.0,0.0,16
1409,4,1.0,3.0,0.0,0.0,0.0,4
1410,11,2.0,8.0,1.0,0.0,0.0,9
1411,8,3.0,4.0,1.0,0.0,0.0,8
1412,15,6.0,6.0,3.0,0.0,0.0,14
1413,21,7.0,7.0,7.0,0.0,0.0,21
1414,16,7.0,7.0,2.0,0.0,0.0,13
1415,20,4.0,14.0,2.0,0.0,0.0,19
1416,5,0.0,5.0,0.0,0.0,0.0,5
1417,9,4.0,4.0,1.0,0.0,0.0,7
1418,19,8.0,11.0,0.0,0.0,0.0,18
1419,19,3.0,15.0,1.0,0.0,0.0,18
1420,22,7.0,7.0,8.0,0.0,0.0,18
1421,10,2.0,3.0,5.0,0.0,0.0,10
1422,10,5.0,5.0,0.0,0.0,0.0,9
1423,6,2.0,3.0,1.0,0.0,0.0,6
1424,11,5.0,6.0,0.0,0.0,0.0,11
1425,11,6.0,2.0,3.0,0.0,0.0,11
1426,21,4.0,13.0,3.0,1.0,0.0,20
1427,13,3.0,10.0,0.0,0.0,0.0,13
1428,12,3.0,7.0,2.0,0.0,0.0,12
1429,9,1.0,7.0,1.0,0.0,0.0,9
1430,6,4.0,2.0,0.0,0.0,0.0,5
1431,4,2.0,2.0,0.0,0.0,0.0,4
1432,19,4.0,9.0,6.0,0.0,0.0,17
1433,17,4.0,10.0,3.0,0.0,0.0,15
1434,8,3.0,5.0,0.0,0.0,0.0,8
1435,9,1.0,7.0,1.0,0.0,0.0,8
1436,12,1.0,9.0,2.0,0.0,0.0,11
1437,6,1.0,4.0,1.0,0.0,0.0,6
1438,6,1.0,4.0,1.0,0.0,0.0,6
1439,13,2.0,8.0,3.0,0.0,0.0,12
1440,20,5.0,14.0,1.0,0.0,0.0,18
1441,9,2.0,4.0,3.0,0.0,0.0,7
1442,12,2.0,8.0,2.0,0.0,0.0,11
1443,16,3.0,11.0,2.0,0.0,0.0,16
1444,6,2.0,3.0,1.0,0.0,0.0,5
1445,6,0.0,5.0,1.0,0.0,0.0,5
1446,14,4.0,5.0,5.0,0.0,0.0,14
1447,19,6.0,6.0,6.0,1.0,0.0,15
1448,11,5.0,5.0,1.0,0.0,0.0,11
1449,11,3.0,7.0,1.0,0.0,0.0,11
1450,5,1.0,4.0,0.0,0.0,0.0,5
1451,7,4.0,1.0,1.0,1.0,0.0,7
1452,7,1.0,6.0,0.0,0.0,0.0,6
1453,13,5.0,7.0,1.0,0.0,0.0,11
1454,18,7.0,8.0,3.0,0.0,0.0,17
1455,10,1.0,8.0,1.0,0.0,0.0,9
1456,13,4.0,8.0,1.0,0.0,0.0,13
1457,11,7.0,3.0,1.0,0.0,0.0,10
1458,5,1.0,3.0,1.0,0.0,0.0,5
1459,14,3.0,8.0,3.0,0.0,0.0,14
1460,20,4.0,10.0,5.0,1.0,0.0,17
1461,28,10.0,11.0,6.0,0.0,1.0,23
1462,12,2.0,6.0,4.0,0.0,0.0,11
1463,12,3.0,7.0,2.0,0.0,0.0,10
1464,15,6.0,7.0,2.0,0.0,0.0,14
1465,6,0.0,4.0,2.0,0.0,0.0,3
1466,9,3.0,5.0,1.0,0.0,0.0,9
1467,9,2.0,6.0,1.0,0.0,0.0,9
1468,12,5.0,5.0,2.0,0.0,0.0,11
1469,10,4.0,5.0,1.0,0.0,0.0,9
1470,20,7.0,9.0,4.0,0.0,0.0,18
1471,13,2.0,9.0,1.0,1.0,0.0,13
1472,5,2.0,2.0,1.0,0.0,0.0,5
1473,10,4.0,4.0,2.0,0.0,0.0,10
1474,19,6.0,13.0,0.0,0.0,0.0,19
1475,12,2.0,8.0,2.0,0.0,0.0,12
1476,20,7.0,12.0,1.0,0.0,0.0,20
1477,23,2.0,10.0,11.0,0.0,0.0,17
1478,11,4.0,6.0,1.0,0.0,0.0,8
1479,1,1.0,0.0,0.0,0.0,0.0,1
1480,6,1.0,2.0,3.0,0.0,0.0,6
1481,11,2.0,9.0,0.0,0.0,0.0,11
1482,15,8.0,6.0,1.0,0.0,0.0,14
1483,12,4.0,5.0,3.0,0.0,0.0,12
1484,11,3.0,5.0,3.0,0.0,0.0,11
1485,8,4.0,3.0,1.0,0.0,0.0,8
1486,9,3.0,5.0,1.0,0.0,0.0,9
1487,7,2.0,3.0,2.0,0.0,0.0,7
1488,17,3.0,11.0,3.0,0.0,0.0,16
1489,13,5.0,6.0,2.0,0.0,0.0,13
1490,11,4.0,6.0,1.0,0.0,0.0,11
1491,19,2.0,9.0,7.0,0.0,1.0,18
1492,15,3.0,9.0,3.0,0.0,0.0,13
1493,9,4.0,2.0,3.0,0.0,0.0,9
1494,7,4.0,1.0,2.0,0.0,0.0,7
1495,11,1.0,10.0,0.0,0.0,0.0,11
1496,18,4.0,11.0,3.0,0.0,0.0,18
1497,13,2.0,10.0,1.0,0.0,0.0,12
1498,8,1.0,6.0,1.0,0.0,0.0,8
1499,6,1.0,4.0,1.0,0.0,0.0,6
1500,6,4.0,1.0,1.0,0.0,0.0,6
1501,5,0.0,3.0,2.0,0.0,0.0,5
1502,14,4.0,8.0,2.0,0.0,0.0,12
1503,17,6.0,8.0,3.0,0.0,0.0,16
1504,11,6.0,4.0,1.0,0.0,0.0,11
1505,17,5.0,7.0,5.0,0.0,0.0,17
1506,23,4.0,13.0,6.0,0.0,0.0,22
1507,4,2.0,1.0,1.0,0.0,0.0,4
1508,20,8.0,7.0,5.0,0.0,0.0,19
1509,18,4.0,11.0,3.0,0.0,0.0,17
1510,13,5.0,7.0,1.0,0.0,0.0,12
1511,19,8.0,10.0,1.0,0.0,0.0,18
1512,16,4.0,12.0,0.0,0.0,0.0,16
1513,17,5.0,8.0,4.0,0.0,0.0,16
1514,4,2.0,2.0,0.0,0.0,0.0,4
1515,9,1.0,6.0,2.0,0.0,0.0,6
1516,20,7.0,9.0,4.0,0.0,0.0,17
1517,17,3.0,11.0,3.0,0.0,0.0,17
1518,14,6.0,5.0,3.0,0.0,0.0,14
1519,20,5.0,11.0,4.0,0.0,0.0,19
1520,14,1.0,6.0,7.0,0.0,0.0,14
1521,8,1.0,6.0,1.0,0.0,0.0,8
1522,10,3.0,5.0,2.0,0.0,0.0,8
1523,17,3.0,7.0,7.0,0.0,0.0,12
1524,20,6.0,11.0,3.0,0.0,0.0,19
1525,11,4.0,4.0,3.0,0.0,0.0,10
1526,25,5.0,16.0,4.0,0.0,0.0,22
1527,13,4.0,6.0,3.0,0.0,0.0,13
1528,4,1.0,1.0,2.0,0.0,0.0,4
1529,12,3.0,6.0,3.0,0.0,0.0,11
1530,23,3.0,16.0,4.0,0.0,0.0,19
1531,18,5.0,12.0,1.0,0.0,0.0,17
1532,12,1.0,8.0,3.0,0.0,0.0,11
1533,16,2.0,13.0,1.0,0.0,0.0,16
1534,16,2.0,10.0,4.0,0.0,0.0,14
1535,13,3.0,9.0,1.0,0.0,0.0,12
1536,6,4.0,2.0,0.0,0.0,0.0,6
1537,32,9.0,18.0,4.0,1.0,0.0,28
1538,24,9.0,13.0,2.0,0.0,0.0,22
1539,10,4.0,5.0,1.0,0.0,0.0,10
1540,12,3.0,6.0,3.0,0.0,0.0,11
1541,10,3.0,7.0,0.0,0.0,0.0,9
1542,5,1.0,4.0,0.0,0.0,0.0,4
1543,10,3.0,6.0,1.0,0.0,0.0,10
1544,17,4.0,9.0,4.0,0.0,0.0,16
1545,23,9.0,10.0,4.0,0.0,0.0,23
1546,25,9.0,15.0,1.0,0.0,0.0,23
1547,11,3.0,6.0,2.0,0.0,0.0,10
1548,16,5.0,10.0,1.0,0.0,0.0,16
1549,6,2.0,3.0,1.0,0.0,0.0,5
1550,11,4.0,6.0,1.0,0.0,0.0,10
1551,30,4.0,18.0,8.0,0.0,0.0,28
1552,13,1.0,10.0,2.0,0.0,0.0,13
1553,10,3.0,5.0,2.0,0.0,0.0,9
1554,16,2.0,11.0,3.0,0.0,0.0,16
1555,9,1.0,5.0,3.0,0.0,0.0,9
1556,3,0.0,1.0,2.0,0.0,0.0,3
1557,12,3.0,5.0,4.0,0.0,0.0,11
1558,24,7.0,14.0,3.0,0.0,0.0,21
1559,8,2.0,6.0,0.0,0.0,0.0,8
1560,22,9.0,9.0,4.0,0.0,0.0,17
1561,24,6.0,15.0,3.0,0.0,0.0,21
1562,10,4.0,4.0,2.0,0.0,0.0,10
1563,7,2.0,4.0,1.0,0.0,0.0,4
1564,6,2.0,3.0,1.0,0.0,0.0,6
1565,19,5.0,11.0,3.0,0.0,0.0,18
1566,19,5.0,11.0,3.0,0.0,0.0,16
1567,13,7.0,5.0,1.0,0.0,0.0,13
1568,30,8.0,11.0,11.0,0.0,0.0,24
1569,17,2.0,10.0,5.0,0.0,0.0,14
1570,8,4.0,3.0,1.0,0.0,0.0,8
1571,14,4.0,7.0,3.0,0.0,0.0,13
1572,18,0.0,15.0,3.0,0.0,0.0,15
1573,17,4.0,9.0,4.0,0.0,0.0,15
1574,12,3.0,8.0,1.0,0.0,0.0,10
1575,22,5.0,15.0,2.0,0.0,0.0,20
1576,12,2.0,7.0,3.0,0.0,0.0,11
1577,14,3.0,8.0,3.0,0.0,0.0,10
1578,9,1.0,5.0,3.0,0.0,0.0,9
1579,25,7.0,14.0,3.0,1.0,0.0,23
1580,26,5.0,10.0,11.0,0.0,0.0,24
1581,22,5.0,13.0,4.0,0.0,0.0,21
1582,20,8.0,11.0,1.0,0.0,0.0,18
1583,18,2.0,9.0,7.0,0.0,0.0,15
1584,3,1.0,2.0,0.0,0.0,0.0,3
1585,8,2.0,5.0,1.0,0.0,0.0,8
1586,15,7.0,8.0,0.0,0.0,0.0,15
1587,20,9.0,6.0,5.0,0.0,0.0,17
1588,24,6.0,13.0,5.0,0.0,0.0,20
1589,14,5.0,7.0,2.0,0.0,0.0,11
1590,11,4.0,5.0,2.0,0.0,0.0,8
1591,8,2.0,3.0,3.0,0.0,0.0,8
1592,18,1.0,9.0,8.0,0.0,0.0,16
1593,32,4.0,15.0,13.0,0.0,0.0,22
1594,20,4.0,10.0,5.0,0.0,1.0,16
1595,19,7.0,11.0,1.0,0.0,0.0,19
1596,33,6.0,21.0,5.0,1.0,0.0,27
1597,46,3.0,32.0,10.0,1.0,0.0,34
1598,8,2.0,5.0,1.0,0.0,0.0,8
1599,23,2.0,15.0,6.0,0.0,0.0,19
1600,45,2.0,26.0,17.0,0.0,0.0,42
1601,52,6.0,35.0,11.0,0.0,0.0,45
1602,15,6.0,8.0,1.0,0.0,0.0,15
1603,23,4.0,12.0,7.0,0.0,0.0,20
1604,26,7.0,12.0,7.0,0.0,0.0,21
1605,10,3.0,5.0,2.0,0.0,0.0,9
1606,13,5.0,5.0,3.0,0.0,0.0,11
1607,59,7.0,26.0,26.0,0.0,0.0,44
1608,33,7.0,15.0,11.0,0.0,0.0,30
1609,34,4.0,20.0,9.0,1.0,0.0,25
1610,18,2.0,12.0,3.0,0.0,1.0,17
1611,23,8.0,11.0,4.0,0.0,0.0,20
1612,17,4.0,11.0,2.0,0.0,0.0,15
1613,16,4.0,11.0,1.0,0.0,0.0,14
1614,46,7.0,24.0,15.0,0.0,0.0,40
1615,48,8.0,30.0,10.0,0.0,0.0,40
1616,50,10.0,30.0,9.0,1.0,0.0,40
1617,34,7.0,22.0,5.0,0.0,0.0,28
1618,33,7.0,23.0,3.0,0.0,0.0,28
1619,10,2.0,8.0,0.0,0.0,0.0,10
1620,7,1.0,6.0,0.0,0.0,0.0,6
1621,2,1.0,1.0,0.0,0.0,0.0,2
1622,2,1.0,1.0,0.0,0.0,0.0,2
1623,3,1.0,2.0,0.0,0.0,0.0,3
1624,10,2.0,7.0,1.0,0.0,0.0,9
1625,7,2.0,3.0,2.0,0.0,0.0,5
1626,11,4.0,7.0,0.0,0.0,0.0,9
1627,19,5.0,9.0,4.0,1.0,0.0,18
1628,7,1.0,6.0,0.0,0.0,0.0,7
1629,12,6.0,3.0,3.0,0.0,0.0,11
1630,42,6.0,19.0,17.0,0.0,0.0,33
1631,12,1.0,10.0,1.0,0.0,0.0,12
1632,5,0.0,3.0,2.0,0.0,0.0,5
1633,10,3.0,6.0,1.0,0.0,0.0,9
1634,18,5.0,11.0,2.0,0.0,0.0,17
1635,23,2.0,20.0,1.0,0.0,0.0,20
1636,24,6.0,17.0,1.0,0.0,0.0,20
1637,19,5.0,12.0,2.0,0.0,0.0,19
1638,15,2.0,11.0,2.0,0.0,0.0,15
1639,6,3.0,1.0,2.0,0.0,0.0,6
1640,11,2.0,7.0,2.0,0.0,0.0,10
1641,15,1.0,9.0,5.0,0.0,0.0,15
1642,23,5.0,15.0,3.0,0.0,0.0,21
1643,12,4.0,7.0,1.0,0.0,0.0,10
1644,19,5.0,11.0,3.0,0.0,0.0,18
1645,15,7.0,7.0,1.0,0.0,0.0,14
1646,6,1.0,3.0,2.0,0.0,0.0,6
1647,8,4.0,3.0,1.0,0.0,0.0,8
1648,30,4.0,22.0,4.0,0.0,0.0,27
1649,23,8.0,13.0,2.0,0.0,0.0,21
1650,16,8.0,6.0,2.0,0.0,0.0,14
1651,20,4.0,10.0,6.0,0.0,0.0,19
1652,16,10.0,5.0,0.0,0.0,1.0,15
1653,8,2.0,3.0,2.0,1.0,0.0,7
1654,15,7.0,7.0,1.0,0.0,0.0,13
1655,19,5.0,11.0,3.0,0.0,0.0,18
1656,15,4.0,9.0,2.0,0.0,0.0,15
1657,19,7.0,11.0,1.0,0.0,0.0,19
1658,35,9.0,21.0,5.0,0.0,0.0,27
1659,30,4.0,22.0,4.0,0.0,0.0,30
1660,6,3.0,2.0,1.0,0.0,0.0,6
1661,15,5.0,7.0,3.0,0.0,0.0,15
1662,23,8.0,12.0,3.0,0.0,0.0,21
1663,35,8.0,21.0,6.0,0.0,0.0,31
1664,14,7.0,6.0,1.0,0.0,0.0,13
1665,31,12.0,13.0,5.0,1.0,0.0,26
1666,24,7.0,12.0,4.0,1.0,0.0,22
1667,12,5.0,5.0,2.0,0.0,0.0,11
1668,25,7.0,15.0,3.0,0.0,0.0,23
1669,43,6.0,23.0,13.0,1.0,0.0,39
1670,50,8.0,33.0,9.0,0.0,0.0,46
1671,46,11.0,24.0,11.0,0.0,0.0,40
1672,52,9.0,24.0,17.0,2.0,0.0,45
1673,17,6.0,5.0,6.0,0.0,0.0,15
1674,4,2.0,2.0,0.0,0.0,0.0,4
1675,10,3.0,5.0,2.0,0.0,0.0,9
1676,12,4.0,6.0,2.0,0.0,0.0,12
1677,19,8.0,9.0,2.0,0.0,0.0,18
1678,14,6.0,8.0,0.0,0.0,0.0,14
1679,23,5.0,11.0,7.0,0.0,0.0,19
1680,7,2.0,3.0,2.0,0.0,0.0,6
1681,10,5.0,5.0,0.0,0.0,0.0,9
1682,9,3.0,6.0,0.0,0.0,0.0,7
1683,20,4.0,10.0,6.0,0.0,0.0,18
1684,27,6.0,20.0,1.0,0.0,0.0,25
1685,15,6.0,6.0,3.0,0.0,0.0,13
1686,23,7.0,12.0,4.0,0.0,0.0,21
1687,39,4.0,24.0,11.0,0.0,0.0,32
1688,17,1.0,13.0,3.0,0.0,0.0,17
1689,23,7.0,14.0,2.0,0.0,0.0,20
1690,16,8.0,8.0,0.0,0.0,0.0,15
1691,33,6.0,22.0,5.0,0.0,0.0,32
1692,29,8.0,21.0,0.0,0.0,0.0,26
1693,17,8.0,7.0,1.0,1.0,0.0,15
1694,26,3.0,14.0,9.0,0.0,0.0,15
1695,11,1.0,7.0,3.0,0.0,0.0,10
1696,21,3.0,11.0,7.0,0.0,0.0,20
1697,45,11.0,22.0,12.0,0.0,0.0,40
1698,43,9.0,23.0,11.0,0.0,0.0,37
1699,26,5.0,18.0,2.0,1.0,0.0,23
1700,40,10.0,28.0,2.0,0.0,0.0,38
1701,34,9.0,15.0,10.0,0.0,0.0,28
1702,26,7.0,15.0,4.0,0.0,0.0,22
1703,75,17.0,47.0,11.0,0.0,0.0,60
1704,139,30.0,75.0,32.0,2.0,0.0,99
1705,155,31.0,92.0,32.0,0.0,0.0,124
1706,193,37.0,118.0,37.0,1.0,0.0,153
1707,116,28.0,72.0,16.0,0.0,0.0,96
1708,66,22.0,36.0,7.0,1.0,0.0,54
1709,37,13.0,19.0,5.0,0.0,0.0,31
1710,40,6.0,27.0,7.0,0.0,0.0,26
1711,37,13.0,17.0,6.0,1.0,0.0,33
1712,57,24.0,25.0,8.0,0.0,0.0,50
1713,40,16.0,19.0,5.0,0.0,0.0,34
1714,37,13.0,15.0,8.0,1.0,0.0,31
1715,55,13.0,15.0,18.0,9.0,0.0,41
1716,33,10.0,18.0,5.0,0.0,0.0,29
1717,23,10.0,8.0,5.0,0.0,0.0,21
1718,61,16.0,27.0,14.0,4.0,0.0,48
1719,67,17.0,25.0,23.0,1.0,1.0,53
1720,39,13.0,16.0,9.0,1.0,0.0,34
1721,58,17.0,22.0,16.0,3.0,0.0,40
1722,79,36.0,29.0,13.0,1.0,0.0,58
1723,38,18.0,16.0,4.0,0.0,0.0,32
1724,40,17.0,14.0,8.0,1.0,0.0,26
1725,78,32.0,23.0,21.0,2.0,0.0,51
1726,41,24.0,9.0,8.0,0.0,0.0,33
1727,184,23.0,11.0,11.0,9.0,130.0,37
1728,37,19.0,7.0,9.0,2.0,0.0,33
1729,40,23.0,9.0,7.0,1.0,0.0,34
1730,21,10.0,9.0,2.0,0.0,0.0,18
1731,15,6.0,2.0,7.0,0.0,0.0,14
1732,28,13.0,8.0,7.0,0.0,0.0,22
1733,41,21.0,8.0,12.0,0.0,0.0,31
1734,42,27.0,9.0,6.0,0.0,0.0,36
1735,51,28.0,15.0,8.0,0.0,0.0,43
1736,46,24.0,12.0,10.0,0.0,0.0,43
1737,39,10.0,18.0,11.0,0.0,0.0,30
1738,27,14.0,11.0,2.0,0.0,0.0,26
1739,44,17.0,13.0,14.0,0.0,0.0,34
1740,70,43.0,16.0,11.0,0.0,0.0,59
1741,56,26.0,21.0,9.0,0.0,0.0,46
1742,51,21.0,20.0,10.0,0.0,0.0,42
1743,52,21.0,14.0,17.0,0.0,0.0,38
1744,50,25.0,14.0,11.0,0.0,0.0,44
1745,38,16.0,16.0,6.0,0.0,0.0,33
1746,63,27.0,20.0,16.0,0.0,0.0,49
1747,68,26.0,25.0,16.0,1.0,0.0,57
1748,82,32.0,27.0,18.0,0.0,5.0,58
1749,92,41.0,38.0,13.0,0.0,0.0,67
1750,78,32.0,26.0,20.0,0.0,0.0,63
1751,48,15.0,21.0,12.0,0.0,0.0,37
1752,43,21.0,17.0,5.0,0.0,0.0,35
1753,62,26.0,22.0,14.0,0.0,0.0,51
1754,66,27.0,19.0,20.0,0.0,0.0,57
1755,73,29.0,25.0,19.0,0.0,0.0,56
1756,49,21.0,14.0,14.0,0.0,0.0,36
1757,31,13.0,11.0,7.0,0.0,0.0,26
1758,39,21.0,11.0,7.0,0.0,0.0,32
1759,38,10.0,16.0,12.0,0.0,0.0,34
1760,47,26.0,8.0,13.0,0.0,0.0,43
1761,85,36.0,36.0,11.0,2.0,0.0,78
1762,60,16.0,26.0,16.0,2.0,0.0,55
1763,83,30.0,39.0,14.0,0.0,0.0,66
1764,54,27.0,18.0,9.0,0.0,0.0,47
1765,40,15.0,19.0,6.0,0.0,0.0,33
1766,54,24.0,15.0,14.0,0.0,1.0,46
1767,50,30.0,11.0,9.0,0.0,0.0,46
1768,69,18.0,36.0,15.0,0.0,0.0,62
1769,71,18.0,42.0,11.0,0.0,0.0,61
1770,45,16.0,22.0,7.0,0.0,0.0,39
1771,62,20.0,21.0,21.0,0.0,0.0,48
1772,38,14.0,12.0,11.0,1.0,0.0,33
1773,26,10.0,9.0,7.0,0.0,0.0,22
1774,43,15.0,18.0,10.0,0.0,0.0,38
1775,47,23.0,16.0,8.0,0.0,0.0,39
1776,59,29.0,15.0,15.0,0.0,0.0,45
1777,39,22.0,9.0,8.0,0.0,0.0,36
1778,48,15.0,20.0,13.0,0.0,0.0,36
1779,41,18.0,15.0,8.0,0.0,0.0,38
1780,45,17.0,12.0,16.0,0.0,0.0,39
1781,44,25.0,11.0,8.0,0.0,0.0,41
1782,45,17.0,16.0,12.0,0.0,0.0,39
1783,56,26.0,17.0,12.0,1.0,0.0,44
1784,54,25.0,23.0,6.0,0.0,0.0,46
1785,37,11.0,19.0,7.0,0.0,0.0,31
1786,30,17.0,8.0,5.0,0.0,0.0,25
1787,38,17.0,15.0,5.0,1.0,0.0,33
1788,42,16.0,17.0,9.0,0.0,0.0,40
1789,61,25.0,24.0,11.0,1.0,0.0,52
1790,35,15.0,14.0,6.0,0.0,0.0,32
1791,52,21.0,21.0,10.0,0.0,0.0,47
1792,36,18.0,12.0,5.0,0.0,1.0,35
1793,20,14.0,4.0,2.0,0.0,0.0,19
1794,27,14.0,9.0,4.0,0.0,0.0,26
1795,33,15.0,12.0,5.0,0.0,1.0,30
1796,55,28.0,23.0,4.0,0.0,0.0,50
1797,32,15.0,13.0,3.0,0.0,1.0,28
1798,47,23.0,18.0,6.0,0.0,0.0,39
1799,27,13.0,8.0,6.0,0.0,0.0,26
1800,18,7.0,8.0,3.0,0.0,0.0,17
1801,25,10.0,13.0,2.0,0.0,0.0,23
1802,34,16.0,14.0,4.0,0.0,0.0,33
1803,32,19.0,8.0,4.0,1.0,0.0,30
1804,36,20.0,11.0,4.0,1.0,0.0,33
1805,28,15.0,7.0,6.0,0.0,0.0,24
1806,18,6.0,11.0,1.0,0.0,0.0,17
1807,20,11.0,5.0,4.0,0.0,0.0,19
1808,25,9.0,10.0,6.0,0.0,0.0,23
1809,24,13.0,8.0,2.0,1.0,0.0,22
1810,30,12.0,11.0,7.0,0.0,0.0,27
1811,30,11.0,13.0,5.0,0.0,1.0,29
1812,42,15.0,25.0,2.0,0.0,0.0,39
